,Доп. размер
27001,2-12
27002,2-12
27003,2-12
27004,2-12
27005,2-12
27006,2-12
27007,2-12
27008,2-12
27009,10-12
27010,2-12
27011,2-12
27012,2-12
27013,2-12
27014,2-12
27015,2-12
27016,2-12
27017,2-12
27018,2-12
27019,10-12
27020,8-12
27021,2-12
27022,10-12
27023,10-12
27024,8-12
27025,7-12
27026,8-12
27027,8-12
27028,6-12
27029,8-12
27030,8-12
27031,8-12
27032,8-12
27033,10-12
27034,10-12
27035,10-12
27036,10-12
27037,10-12
27038,8-12
27039,7-12
27040,8-12
27041,8-12
27042,8-12
27043,3-5
27044,10-12
27045,10-12
27046,2-12
27047,2-12
27048,2-12
27049,2-12
27050,10-12
27051,10-12
27052,7-12
27053,2-12
27054,2-12
27055,2-12
27056,2-12
27057,10-12
27058,10-12
27059,10-12
27060,6-12
27061,6-12
27062,2-12
27063,6-12
27064,6-12
27065,6-12
27066,6-11
27067,10-12
27069,2-12
27070,8-12
27071,10-12
27072,10-12
27073,2-12
27074,2-12
27075,2-12
27076,2-12
27077,2-12
27078,2-12
27079,2-12
27080,2-12
27081,2-12
27082,2-12
27083,2-12
27084,2-12
27085,2-12
27086,2-12
27087,2-12
27088,2-12
27089,7.8
27090,10-12
27091,7-12
27092,3-5
27093,8-12
27094,6-12
27095,3-5
27096,6-12
27097,13.76
27098,10-12
27099,8-12
27100,2-12
27101,10-12
27102,2-12
27103,6-12
27104,10-12
27105,8-12
27106,10-12
27107,10-12
27108,8-12
27109,10-12
27112,8-12
27113,10-12
27114,10-12
27115,8-12
27116,8-12
27117,10-12
27118,10-12
27119,8-12
27120,10-12
27121,10-12
27122,9-12
27123,9-12
27124,10-12
27125,10-12
27126,8-12
27127,10-12
27128,8-12
27129,8-12
27130,10-12
27131,10-12
27132,10-12
27133,9-12
27142,7.12
27143,1.64-4.98
27144,6.34
27145,6.18
27146,3.9
27147,8.13-8.97
27150,8.82
27152,7.82-8.58
27153,4.36
27154,8.66-8.71
27155,8.32
27156,4.96-10.93
27162,1
27163,4.58
27164,1.62-3.16
27176,6.41-6.56
27193,6.04
27194,7.46
27195,7.02-7.36
27199,7.3
27200,6.47
27213,8.46
27214,3.7-3.96
27215,5.95
27216,3.71
27217,7.75
27218,8.73-9.68
27220,2.25-2.45
27221,3.4-5.32
27222,5.22-6.69
27227,4.91
27228,8.18 3.33 2.26
27230,11.6-11.77
27232,10-12
27233,8-12
27238,3.34
27239,4.7
27240,11.7
27241,8-9
27242,5.5
27244,11.41-11.42
27245,5.5
27246,6.05
27247,3.82
27256,10-11
27260,5.22
27261,8.7 4.45 4.92-12.2
27262,3.89 4 8.9 11.8
27263,11.44 10.79 11.12 11.33 11.24 9.66
27264,9.35-11.75
27265,11.02-11.57
27266,6.84-11.78 10.35-11.8
27267,3-5
27268,11.26 11.61 12.1 9.96
27270,7-7.5
27271,1.54-1.55
27272,11.36 11.89 11.78
27273,10.65
27274,4.96 7.4 11.62
27275,5.1
27276,6-8
27277,11-12
27279,6.77-11.75
27302,10.56 10.69
27303,7.81-9.5
27304,5.91 5.85
27338,6.5-7.5
27350,8.3-8.8
27351,10.13 10-11
27354,6.3-12
27355,6.4-6.5
27356,7.7
27357,6.27
27358,10-12
27359,5.3-5.6
27360,9.3-10
27361,6
27362,7-8
27363,8.37-9.02
27365,2.7-2.8
27368,10.55 10.83 11.47
27371,5.75-11 от 9
27372,1.1
27373,8-9 9.3-10.5
27374,5.75
27375,4.01
27376,5.2-11.4 6.05
27377,8-12
27380,10.7 3.3
27381,4.01 от 9
27383,10.19
27384,2.74 3.35
27385,2.8 10 9.74-10.8
27386,10.68
27389,6-12
27394,8.73 8.75 8.74 8.9
27396,9.95
27398,6-10
27399,6-12
27400,7.2-7.4
27431,6.5-8.5
27434,6.86-7
27435,3.17
27436,10.35
27438,6-12
27439,4-5
27441,3.75 6.25
27446,9.5-9.7
27465,1.1
27466,7.4-9.55
27518,2.25-8.28
27530,4.5-5.5
27533,6-12
27534,7.6-9.5
27535,6-12
27536,6-12
27537,8-10
27538,6-9
27539,4.8-8.2
27540,9.05
27543,6.5-8.5
27544,3.95-4.91
27545,10-12 6.05
27549,10-11.5
27550,7.8-8.6
27553,9.6-9.8
27554,8-10.3
27555,10.29
27556,8-10.3
27558,9-10
27559,5-7
27560,7-9
27561,11.9-12
27562,6
27564,6-12
27565,6-6.1
27582,14-15 от 9 11.56 11.96 11.89 11.93 11.97 11.94 11.74 11.84 7.68
27583,3.2-3.37
27584,9.7-11.15
27585,3.65
27587,2.85-4.55
27588,1.317 9-12
27591,8.78 11.67-12
27592,8-12
27594,6
27595,8-10
27597,7.16
27599,8.79
27600,8.71
27601,6.9
27613,3.75-4.04 10.35
27614,10.41
27627,6.15 6.28 6.45 6.85
27628,10.63-11.14
27629,3.98
27630,4-11
27631,5.64
27632,8.95
27634,9.56
27635,9-9.8
27637,4.22 5.33 11.33 4.28
27640,8.53-8.74
27641,7.82-8.18
27642,6.26
27643,2.83
27644,10.43 10.4
27645,9.54-10.36
27646,8.5-9.4
27647,8-11.65
27648,9.86-12 9-12.18
27649,10.72
27651,9.23
27652,8.46
27653,7.37-7.56
27655,11.69 11.77
27656,5.29-11.2
27662,8-11.28
27663,5.36
27665,2.64
27666,7.08-12.95
27667,4.31-5.1
27670,8.5-9.7
27674,9.46
27676,10
27678,1.85
27684,7.09
27685,7.8-8
27686,7-9
27687,5.5-6.1
27688,8.8-8.91
27689,7.76-7.82
27692,9.5
27693,6.91 10-12
27694,1.05
27696,8.76 8.7-9.2
27699,1.95-3.2
27703,4.95-6.08
27704,11.38
27705,2.25 2.26
27706,7.72
27707,5.02-5.04
27708,4.8-4.81
27709,4.36
27710,6.5
27711,7.33-7.42
27712,4
27713,1.23
27714,5.5
27715,4.9
27716,6.27
27717,0.93 11.48
27718,3 3.47
27719,5.87-7.81
27720,10.6
27721,10.21 8-12
27722,10.02
27725,11.15 10.21
27727,11.3 11.13 11.15 11.55
27729,10.75
27731,5.92-8.04
27732,4.43
27733,1-6.15
27735,8.04-8.09
27737,4.22
27738,7.87
27739,8.09-9.83
27740,6.49-10.58
27741,5.18
27743,4.13-5.97
27744,5.35-7.69
27745,2.3-6.5
27746,3.51-7.64
27747,7.76
27748,4.76
27749,4.5-6
27750,5.88 11.42
27751,8.59
27753,7.15-9.53
27754,8.39-8.84
27755,10.5-11.9
27756,8.01
27757,7.8
27758,5.02
27759,7.4
27760,4.86
27761,3.35
27762,6.82-12.3
27763,8.76
27764,10.64-11.84
27765,6.75-6.92
27766,11.5 11.94 10.42 10.57
27767,4.81 2-12
27768,6.21-6.95
27771,11.3-11.7 11.61 11.24 11.07 10.8
27776,4.28-5.34
27802,2.1 11.79 11-12
27823,1.47
27824,4.1-11.88
27829,6-12
27831,10.05 10.65 10
27832,1.2
27833,5.81-11.05
27834,11.18 11.19 3.89
27835,3.63-5.73
27836,7.12-12.29
27841,8 10-12 8.7
27854,7.87
27859,9.14-11.74
27860,9.57-11.27
27861,10.63-10.7
27862,7.22-8
27863,5.6
27868,9.1-11.73
27869,12.3
27870,6.04
27875,8.04-8.09
27876,3.07
27877,11.67
27879,5.44-10.08
27880,7.83-11.37
27881,4.46-11.15
27882,9.55
27883,1.5-5.09
27886,6.25
27887,7.04
27888,1.3
27889,10-12
27890,10.4-11.7
27892,3.74-8.05
27893,3.57
27894,5.09
27895,9.3-9.6
27896,5.83-11.3
27897,6.3-9.8
27898,10-12
27899,9.27 8.92 2.17 8.81 9.87 11.2
27901,7-11.8
27902,11.33-11.7
27903,6.18-6.4
27904,7.87 0.98
27905,8.78
27906,7-9
27907,9.42
27908,7.49-11.16
27909,10.39-11.75 9.73
27910,11.82-11.88
27911,0.055
27912,5.39-5.63
27917,10
27919,2.35-5.9
27920,4.61
27921,6.66-8.96
27922,11.35-11.65
27923,6.15
27924,6-6.13
27925,7.72
27926,7.02-7.15
27927,6 4.1-6.7
27928,8.33-11.7
27930,11.62-11.68
27931,10.88 10.91 11.16 5.94 7-9.8
27932,1.6-11.8
27933,11.6-11.8
27934,2.07
27935,5.42
27936,12.36
27937,6.14-6.85
27938,11.5-12 8.85-11.9
27939,11.5-11.9
27941,7.26
27943,2.54-9.48
27944,2.19
27945,9.52
27946,3.94-5.59
27947,3.82
27948,9.85
27950,3.26
27951,5.41
27952,5.16
27953,9.72
27954,8.19
27955,5.18-5.79
27956,5.46
27957,2.75
27958,8.58-11.16
27959,11.85
27960,8.88-11.78
27961,8.84
27962,12.13-12.25
27969,4.31
27973,6.61-6.93
27974,7.17-7.26
27975,10.1-10.32
27976,10.53
27978,6.05
27979,12-12.42
27980,5.58-7.21
27985,5-5.5 9.4-11
27986,6.3-7.4
27987,5-12
27988,9.5-11.5
27989,8.2-10.5
27990,4.7-5.9
27991,10.3-11.1
27992,9.5-10
27993,7.3-8.4
27994,7
27996,6-10.5
27997,6.5-8.5
27998,10.19-10.43
27999,8-10
28000,6.23
28001,7.58-9.93
28002,7.27
28004,11.73
28005,5.4 5.8 4.6 6.2 7.2 8.1 7.3 5.7
28006,6.5-8.5
28007,8-12
28008,9.5-10
28009,10.5-11.5
28010,8-10.7
28011,0.9-1.1 6-11
28012,5.1
28013,7.25-7.45
28016,8.64
28017,3 5.5
28018,9.4-9.6
28020,8.6-9.3
28021,6.05
28022,6.05
28023,12.1-12.25
28024,6-12
28025,12-12.4
28026,7.1-7.6
28027,8.66
28028,7.7-7.9
28029,5.67
28032,7.8-7.92
28033,6.8-6.9
28034,5.3-5.3
28035,5.54-5.55
28036,3.16 7.68 9.53 6.42 3.41
28037,5.07
28038,9
28039,7.63-7.82
28040,3.22
28042,8.9 10.2 8.4
28043,3.4 3.5
28046,6.8-8.6
28047,4.76
28050,6.3-6.55
28051,4.97 4.85 5.72 5.41
28052,6-12
28053,8-10
28054,3.84-5.42
28055,6.58-7.56
28057,9.34 8.22
28059,10.03
28065,8.5
28066,8.3-9
28067,9-10.25
28069,4.43
28070,6-12
28074,9.74
28075,10.2-12
28076,7.4
28079,7.15
28081,8-12
28082,8-12 11.75 11.73
28086,12
28087,4
28088,12
28091,4
28092,8.9-11.5
28093,5.74
28104,9-12
28105,1 1.6
28106,9.85-11.65
28107,12.4-12.9
28114,5.41
28116,4.5-11.37
28118,7.78
28120,5.4-5.55
28124,6-12
28131,2.68-11.26 4.82
28137,8.8
28138,1.5-12
28144,8-12
28151,9.64
29058,1-6
29313,5.7
29314,5.7
29315,8.4
29316,7
29317,6.9
29318,6.34
29319,9.5
29320,10
29321,10.2
29322,7.8 н/д
29328,5.8
29330,5.9
29331,6.1
29342,6.5
29343,5.7
29344,5.5
29345,6.5
29346,6.3
29347,6
30248,11.47 с н/д
30267,11.22 с н/д
30268,11.7 с н/д
30270,11.38 с н/д
30271,11.02 с н/д
30272,11 с н/д
30273,11.17 с н/д
30274,11.69 с н/д
30275,11.49 с н/д
30276,11.29 с н/д
30312,11.4 с н/д
30322,11.2 с н/д
30323,11.7 с н/д
30528,8.18
30538,6
30539,6.5
30540,11-12 6.03-11
30541,9.24-10.1
30542,8-12
30544,4.9-12
30545,9.28
30548,7-8
30550,5.8
30551,6.25
30552,10.5
30553,7.62
30554,9.4 10.6
30555,9.28 9.4 10.6
30558,11.34 11.54 8.88
30559,9.75-10.76 11.77
30561,8-12
30562,10.1
31181,2.68-11.26
31182,0.169 10.62
31186,7.8 7.81 7.82 7.83 7.85 7.9 7.91 8.9 9.89 9.9
31187,4.55 5.905 5.915 5.91 5.995 12.76
31188,6
31190,9.39-11 12
31191,11-11.9
31196,0.47
31197,4.02 8-12
31198,5.33-11.52
31200,9.6-11.8
31201,7-11.5
31203,5.81
31204,4.1-4.4
31205,6.75
31207,10.46
31211,9.29 9.54 4.49
31212,8.5-11.45
31213,6.21-9.99
31215,9.12
31216,8.55
31217,1 3.5-4
31218,6
31221,1
31228,0.92
31229,0.55
31230,0.8
31231,11.42 2.42
31232,1.27
31234,4.94
31235,8.3
31238,11.2-12.4 12.01 10
31242,8.17-12
31245,9-11.4
31248,7.14
31249,8.2
31250,9.22 5-6
31251,6.73
31253,10.3-11.7
34765,3.78
35896,9.5-11.5
41058,5-8
41059,3.9-6.6
41060,4-7.9
41061,11
41062,10-11
41063,11
41064,7-11
41065,5.6-5.7
41066,12
41067,4 6-9.5
41068,5.75
41069,6-6.8
41070,11.3-11.4
41071,5-8
41072,5-8
41073,11
41074,4
41075,3.6-4.7
41076,6-8
41077,6-10
41078,9
41079,3-11.9
41080,4.2-4.5
41081,11
41082,5-8
41083,6-11.6
41084,6 4.7-6.9
41085,8-9
41086,5.5-6.8
41087,12 4
41088,7.7-8.1
41089,6-7.5
41090,11
41092,5.7-6.2
41093,6.8-6.95
41095,9-10
41096,9.5-10.5
41097,12
41098,6-7.5
41099,5.5
41100,6-6.35
41101,6
41102,6
41103,5-7
41104,6.01
41105,6.01
41106,6.01
41108,7.9
41109,5.1-5.83
41110,5.2-6.4
41112,6.26-6.58
41113,5.55
41116,6
41117,5.67-5.97
41118,6
41119,6.21-6.26
41120,5.5-5.64
41121,4.3
41122,3.82
41123,3.8
41124,6.2 6.27
41125,6.97
41126,4.12
41127,5.86
41128,3
41129,5.1
41130,3
41132,5.59 6.53
41133,6.72
41134,6.18-6.15
41135,5.6 5.95
41136,11
41138,5-7
41139,6.3-6.5
41140,5.86-6.23
41141,6
41142,6.8
41143,5.9-6
41144,6.3-6.65
41145,6.3-7.25
41146,6.15
41147,4.2-4.6
41148,6.1-6.3
41150,2.9
41151,1.92
41152,5.3 6.1 6.22
41153,6.38
41155,7.8-7.9
41156,4.6-5.25
41158,5
41159,6.84
41160,6.01
41161,6.01
41162,6.01
41163,6.01
41164,6
41165,6.01
41166,6.01
41167,6.01
41168,6.01
41169,6.01
41170,6.01
41171,6.01
41172,6
41173,6
41174,6
41175,6.01
41176,6
41178,6.01
41179,6.01
41180,6.01
41181,6.01
41182,6.01
41183,6.01
41184,6.01
41185,6.01
41186,6.01
41187,6.01
41188,6.01
41189,6.01
41190,8
41191,6.01
41192,6.01
41193,6.01
41194,6.01
41195,6.01
41196,6.01
41197,6.01
41198,6.01
41199,6.01
41201,6.01
41202,6.01
41203,6.01
41204,6.01
41205,6.01
41206,6.01
41207,6.01
41208,6.01
41209,6.01
41210,6.01
41211,6.01
41212,6.01
41213,6.01
41215,6.01
41216,6.01
41217,6.01
41218,6.01
41219,6.01
41220,6.01
41221,6.01
41222,6.01
41223,6.01
41224,6.01
41225,6.01
41226,6.01
41227,6.01
41228,6.01
41229,6.01
41230,6.01
41231,6.01
41232,6.01
41233,6.01
41234,6.01
41235,6.01
41236,6.01
41237,6.01
41238,6.01
41239,6.01
41240,6.01
41241,6.01
41242,6.01
41243,6.01
41244,6.01
41245,6.01
41246,6.01
41247,6
41248,6.01
41249,6.01
41250,6
41251,6.01
41252,6.01
41253,6.01
41255,6.01
41256,6.01
41257,6
41258,6.01
41259,6.01
41260,6.01
41261,6.01
41262,6.01
41263,6.01
41264,6.01
41265,6
41266,6
41267,6
41268,6.01
41269,6.01
41270,6.01
41271,6.01
41272,6.01
41273,6.01
41274,6.01
41275,6.01
41276,6.01
41277,6.01
41278,6.01
41279,6.01
41280,6.01
41281,6.01
41282,6.01
41283,6.01
41284,6.01
41285,6.01
41286,6.01
41287,6.01
41288,6
41289,6.01
41290,6.01
41291,6.01
41292,6.01
41293,6.01
41294,6.01
41295,6.01
41296,6.01
41297,6.01
41298,6.01
41299,6.01
41300,6.01
41301,6.01
41302,6.01
41303,6.01
41304,12.1
41305,8
41306,6.01
41307,6.01
41308,6.01
41309,6.01
41310,6.01
41311,6.01
41312,6.01
41313,6.01
41314,6.01
41315,6.01
41317,6.01
41318,6.01
41319,6.01
41320,6.01
41321,6.01
41322,6.01
41323,6.01
41324,6.01
41325,6.01
41326,6.01
41327,6.01
41328,6.01
41329,6.01
41330,6.01
41331,6.01
41332,6.01
41334,6.01
41335,6.01
41337,6.01
41338,6.01
41339,6.01
41343,6.01
41345,6.01
41346,6.01
41349,6.01
41350,6.01
41352,6.01
41355,6.01
41356,6.01
41359,6.01
41364,6.01
41367,6.01
41368,6.01
41370,6.01
41373,6.01
41378,6.01
41380,6.01
41382,6.01
41383,6.01
41387,6.01
41388,6.01
41390,6.01
41393,6.01
41395,6.01
41397,6.01
41399,6.01
41401,6.01
41403,6.01
41404,6.01
41407,6.01
41409,6.01
41411,6.01
41412,6.01
41414,6.01
41416,6.01
41417,6.01
41420,6.01
41421,6.01
41423,6.01
41424,6.01
41425,6.01
41430,6.01
41432,6.01
41436,6.01
41439,6.01
41442,6.01
41444,6.01
41445,6.01
41447,6.01
41449,6.01
41453,6.01
41454,6.01
41459,6.01
41460,6.01
41462,6.01
41464,6.01
41465,6.01
41470,6.01
41471,6.01
41473,6.01
41474,6.01
41475,6.01
41476,6.01
41478,6.01
41480,6.01
41484,6.01
41486,6.01
41487,6.01
41489,6.01
41491,6.01
41493,6.01
41494,6.01
41496,6.01
41501,6.01
41503,6.01
41504,6.01
41506,6.01
41508,6.01
41511,6.01
41512,6.01
41513,6.01
41516,6.01
41519,6.01
41521,6.01
41526,6.01
41528,6.01
41529,6.01
41532,6.01
41533,6.01
41535,6.01
41537,6.01
41538,6.01
41541,6.01
41543,6.01
41545,6.01
41546,6.01
41548,3-7
41550,6.01
41553,6.01
41555,6.01
41557,6.01
41560,6.01
41561,6.01
41564,6.01
41565,6.01
41568,6.01
41576,6.01
41577,6.01
41579,6.01
41580,6.01
41581,6.01
41582,6.01
41583,6.01
41585,6.01
41587,6.01
41589,6.01
41592,6.01
41594,6.01
41595,6.01
41597,6.01
41599,6.01
41600,6.01
41601,6.01
41602,6.01
41603,6.01
41604,6.01
41605,6.01
41606,6.01
41610,6.01
41619,6
41622,6.01
41633,6.1
41638,6.01
41640,6.01
41642,8.9
41643,6
41644,9.12
41645,9.26
41649,6.01
41707,6.01
41744,3-7
41777,6
41778,6
41779,6
41780,12.05
41781,3
41782,12
41783,12
41784,3
41785,6
41786,3
41787,6
41788,3
41789,6
41790,3
41791,6
41792,6
41793,6
41794,6
41796,6
41799,6
41800,6
41805,6
41808,6
41811,6.5-11
41812,6.5-11
41813,6.5-11
41814,6.5-11
41815,6.5-11
41816,6.5-11
41817,6.5-11
41818,6.5-11
41820,12
41823,6
41824,6
41826,6
41827,6
41828,6
41829,3
41830,6
41831,6
41832,3
41833,6
41840,3
41855,12
41856,12
41857,6
41858,6
41859,12
41860,12
41861,12
41862,12
41863,6
41864,6
41865,12
41866,12
41867,12
41868,12
41869,12
41870,12
41871,6
41872,6
41873,6
41874,6
41875,6
41876,6
41877,6
41878,6
41879,6
41880,6
41881,6
41882,6
41883,6
41884,6
41885,6
41886,6
41890,12
41892,6
41893,6
41894,6
41895,6
41896,6
41897,6
41898,6
41899,6
41900,12
41901,6
41902,12
41903,12
41904,6
41905,12
41906,6
41907,12
41908,6
41909,6
41910,6
41911,12
41912,12
41913,12
41914,6
41915,6
41916,6
41917,6
41918,6
41919,6
41920,6
41921,6
41922,6
41923,6
41924,6
41925,6
41926,6
41929,6
41930,6
41931,6
41932,12
41933,10
41934,12
41935,6
41936,6
41937,12
41938,3
41939,12
41940,6
41941,6
41942,3
41943,12
41944,12
41945,6
41946,6
41947,6
41948,6
41949,6
41950,6
41951,6
41952,6
41953,6
41954,6
41955,6
41956,6
41957,12
41958,12
41959,11
41960,12
41961,12
41962,6
41963,12
41964,12
41965,12
41966,12
41967,12
41968,12
41969,6
41970,6
41971,6
41972,6
41973,6
41974,6
41975,6
42001,12
42002,12
42003,12
42004,12
42005,12
42064,12
42065,12
42066,12
42067,12
42070,6 с н/д
42071,6
42072,6
42073,6
42074,6
42075,6
42077,6
42078,6
42079,6
42080,12
42081,6
42082,6
42083,6
42084,12
42085,6
42086,6
42090,12
42091,12
42092,12
42093,12
42094,12
42109,6
42111,6
42112,12
42113,12
42114,12
42115,12
42116,12
42117,12
42118,12
42119,12
42120,12
42121,12
42122,12
42123,12
42124,12
42125,12
42126,12
42127,12
42128,12
42129,12
42130,12
42131,12
42132,12
42133,12
42134,12
42135,12
42136,12
42137,12
42138,12
42139,12
42140,12
42141,12
42142,12
42143,12
42144,12
42145,12
42146,12
42147,12
42148,12
42149,12
42150,12
42151,12
42152,12
42153,12
42154,12
42158,6
42159,12
42160,6
42161,12
42162,12
42163,6
42164,6
42165,12
42166,6
42167,6
42168,6
42169,12
42170,12
42171,6
42172,12
42173,12
42174,12
42175,12
42176,6
42177,6
42178,6
42179,6
42180,6
42181,6
42182,6
42183,6
42184,6
42185,6
42186,6
42187,6
42188,6
42189,6
42190,6
42191,6
42192,6
42193,6
42194,6
42195,6
42196,6
42197,6
42198,6
42199,12
42200,12
42201,6
42202,12
42210,6
42221,6
42224,12
42225,12
42226,12
42227,12
42228,12
42229,12
42230,12
42231,12
42232,12
42233,12
42234,12
42235,12
42236,12
42237,12
42238,12
42239,12
42240,12
42241,12
42242,12
42243,12
42244,6
42245,6
42246,6
42292,6
42293,6
42294,6
42295,6
42296,6
42297,6
42298,6
42299,6
42300,6
42301,6
42302,6
42303,6
42304,6
42305,6
42306,6
42307,12
42308,6
42309,6
42310,6
42311,6
42312,12
42335,12
42336,12
42339,6
42340,6
42341,12
42342,12
42344,12
42345,12
42346,12
42347,12
42348,12
42349,12
42350,12
42351,12
42352,12
42353,12
42354,12
42355,12
42356,12
42357,12
42358,12
42359,12
42360,12
42361,12
42362,12
42363,12
42364,12
42365,12
42366,12
42367,12
42368,12
42369,12
42373,6 12
42374,6 12
42375,6 12
42376,6 12
42377,6 12
42378,6 12
42379,6 12
42380,6 12
42381,6 12
42382,6 12
42383,6 12
42384,6 12
42385,6 12
42386,6 12
42387,6 12
42388,6 12
42389,6 12
42390,6 12
42401,12
42402,12
42403,6 12
42404,6 12
42405,6 12
42406,12
42407,12
42408,12
42409,12
42410,12
42411,12
42412,12
42413,12
42414,12
42415,12
42416,6
42417,12
42418,12
42419,12
42420,12
42421,12
42422,12
42423,12
42424,12
42425,12
42426,12
42427,12
42428,6
42429,6
42430,6
42431,6
42432,6
42433,6
42434,6
42435,6
42436,6
42437,6
42438,6
42439,12
42440,6
42441,6
42442,12
42443,12
42444,6 12
42445,12
42446,12
42447,12
42448,12
42449,12
42450,12
42451,12
42452,12
42453,12
42454,12
42455,12
42456,12
42457,12
42458,12
42459,12
42460,12
42461,12
42462,12
42463,12
42464,12
42465,12
42469,6
42470,6
42471,6
42472,6
42473,6
42474,6
42475,6
42476,6
42477,6
42478,6
42479,6
42480,12
42481,6 12
42482,6 12
42483,6 12
42484,6
42485,12
42486,6 12
42487,6 12
42488,6 12
42489,6 12
42490,6
42491,6 12
42492,6 12
42493,6 12
42494,6 12
42495,6 12
42496,6 12
42497,6 12
42498,6 12
42499,6
42500,6
42501,6
42502,12
42503,12
42504,12
42505,12
42506,12
42507,12
42508,12
42509,12
42510,12
42511,12
42512,12
42513,12
42514,6
42515,6
42516,6
42517,6 12
42518,12
42519,6 12
42520,6 12
42521,6 12
42522,6 12
42523,6 12
42524,6 12
42525,12
42526,12
42527,6 12
42528,12
42529,12
42530,12
42531,12
42532,12
42533,12
42534,12
42535,12
42536,6 12
42537,6 12
42538,6 12
42539,6 12
42540,6 12
42541,6 12
42542,6 12
42543,6 12
42544,6 12
42545,6 12
42546,6 12
42547,6 12
42548,6 12
42549,6 12
42550,6 12
42551,6 12
42552,6 12
42553,6 12
42554,6 12
42555,6
42556,12
42557,12
42558,6
42559,6
42560,6
42561,6
42562,12
42563,12
42564,6
42565,12
42566,12
42567,12
42568,12
42569,12
42570,12
42571,12
42572,12
42573,6
42574,6
42575,6
42576,6 12
42577,6 12
42578,6 12
42579,6 12
42580,6 12
42581,6 12
42582,6 12
42583,6 12
42584,6 12
42585,12
42586,12
42587,12
42588,12
42589,6
42590,12
42591,12
42592,12
42593,12
42594,12
42595,6
42596,6
42597,6
42598,6
42599,6
42600,6
42601,6
42602,6
42605,12
42606,12
42607,12
42608,12
42610,6
42611,6
42612,6
42613,12
42614,12
42615,12
42616,12
42617,12
42618,12
42619,12
42620,12
42621,12
42622,12
42623,12
42624,12
42625,12
42626,6
42627,6
42628,12
42629,6
42630,6
42631,6
42632,12
42633,12
42634,12
42635,12
42636,6
42637,6
42638,12
42639,12
42640,12
42641,6
42642,6
42643,6
42644,6
42645,6
42646,12
42647,12
42648,12
42649,12
42650,6
42651,6
42652,6
42653,6
42654,6
42655,12
42656,12
42657,12
42658,12
42659,12
42660,12
42661,12
42662,12
42663,12
42664,12
42665,6
42666,6
42667,6
42668,6
42669,12
42670,12
42671,12
42672,12
42673,12
42674,6
42675,12
42676,6
42677,6
42678,6
42679,6
42680,6
42681,6
42682,6
42683,6
42684,12
42685,12
42686,12
42687,6
42688,6
42689,6
42690,6
42691,6
42692,12
42693,6
42694,12
42695,12
42696,12
42697,12
42698,12
42699,12
42700,12
42701,12
42702,6
42703,6
42704,12
42705,12
42706,12
42707,12
42708,12
42709,12
42710,6
42711,12
42712,12
42713,12
42714,12
42715,12.05
42716,12
42717,12
42718,12
42719,12
42720,6
42721,12
42722,12
42723,12
42724,12.02
42725,6
42726,6
42727,6
42728,6
42729,6
42730,12
42731,12
42732,12
42733,12
42734,12
42735,6
42736,12
42737,6
42738,12
42739,12
42740,12
42741,12
42742,12
42743,12
42744,12
42745,12
42746,12
42747,12
42748,12
42749,12
42750,12
42751,12
42752,12
42753,12
42754,12
42755,12
42756,12
42757,12
42758,12
42759,12
42760,12
42761,12
42762,12
42763,12
42764,12
42765,12
42766,12
42767,12.05
42768,12-12.05 н/д
42769,12
42770,12
42771,12.05
42772,12
42773,12
42774,12
42775,12
42776,12
42777,6
42778,6
42779,6
42780,12
42781,12
42782,12
42783,6 с н/д
42784,6
42785,6
42786,12
42787,6
42788,6
42789,6
42790,6
42791,6
42792,6
42793,6
42794,6
42795,12
42796,12
42797,12
42798,6
42799,6
42800,6
42801,6
42802,6
42803,6
42804,6
42805,6
42806,6
42807,6
42808,6
42809,12
42810,12
42811,12
42812,12
42813,6
42814,6
42815,6
42816,6
42817,12
42818,12
42819,12
42820,12
42821,12
42822,12
42823,12
42824,12
42825,12
42826,12
42827,12
42828,12
42829,12
42830,6
42831,12
42832,12
42833,12
42834,12
42835,6
42836,6
42837,6
42838,6
42839,12
42840,12
42841,12
42842,12
42843,12
42844,12
42845,12
42846,12
42847,12
42848,12
42849,12
42850,6
42851,6
42852,6
42853,6
42872,6
42873,6
42874,6
42875,6
42876,6
42877,6
42878,6
42888,6
42890,6
42891,12
42892,12
42893,12
42894,12
42895,12
42896,6
42897,12
42898,12
42899,12
42900,12
42901,12
42902,12
42903,6
42904,6
42905,12
42906,6
42907,6
42908,6
42911,6
42912,6
42913,6
42914,6
42915,6
42916,6
42917,6
42918,6
42919,6
42920,6
42921,6
42922,6
42923,6
42925,12
42926,12
42927,6
42928,12
42929,6
42930,12
42931,6
42932,6
42933,12
42934,6
42947,6
42948,12
42949,12
42950,6
42951,12
42952,12
42953,12
42954,12
42955,12
42956,12
42957,12
42958,12
42959,12
42960,12
42961,12
42962,12
42963,12
42964,4
42965,12
42966,12
42967,12
42968,6
42969,12
42970,6
42971,12
42972,12
42973,12
42974,12
42975,6
42976,12
42977,12
42978,6
42979,6
42980,12
42981,12
42982,12
42983,12
42984,12
42985,6 н/д
42986,6
42987,6
42988,6
42989,6
42990,6
42993,6
42995,6
42996,6
42997,12
42998,12
42999,12
43000,12
43003,6
43004,6
43005,6
43006,12
43007,6
43008,6
43009,6
43010,6
43011,6
43012,6
43013,6
43014,6
43015,6
43016,6
43017,6
43018,6
43019,12
43020,12
43021,12
43022,12
43023,6
43024,12
43025,12
43026,12
43027,12
43028,12
43029,12
43030,12
43031,12
