,Наименование,ГОСТ,Тип_продукции,Размер_A,Типоразмер,Марка,Примечание_для_размера,Размер_B,Толщина,Диапазон_min,Диапазон_max,Размер_C,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
4998,Лист г/к,,Лист/Рулон,1500.0,,,,3000.0,25.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,64990.0,
4999,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,25.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5000,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,25.0,,,,,,,,Сталь,q690e,0,не указан,,0,р./т,False,150075.0,<0.1т
5001,Лист г/к,,Лист/Рулон,1500.0,,,,6500.0,25.0,,,,,,,,Сталь,mn13,0,не указан,,0,р./т,False,221490.0,<0.1т
5002,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,25.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5003,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,25.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5004,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,25.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5005,Лист г/к,,Лист/Рулон,2000.0,,,,8000.0,25.0,,,,,,,,Сталь,nm500,0,не указан,,0,р./т,False,150075.0,<0.1т
5006,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,28.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5007,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,28.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5008,Лист г/к,,Лист/Рулон,600.0,,,,2000.0,2.0,,,,,,,,Сталь,9хф,0,не указан,,0,р./т,False,200000.0,
5009,Лист г/к,,Лист/Рулон,700.0,,,,1450.0,2.0,,,,,,,,Сталь,6хв2с,0,не указан,,0,р./т,False,150000.0,
5010,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,30.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5011,Лист г/к,,Лист/Рулон,1000.0,,,,2000.0,2.0,,,,,,,,Сталь,60с2а,0,не указан,,0,р./т,False,305000.0,
5012,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,25.0,,,,,,,,Сталь,ст35,0,не указан,,0,р./т,False,89990.0,
5013,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,25.0,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,105990.0,
5014,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,25.0,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,73990.0,
5015,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,25.0,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,77790.0,
5016,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,20.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5017,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,20.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5018,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,20.0,,,,,,,,Сталь,nm450,0,не указан,,0,р./т,False,172679.0,<0.1т
5019,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,20.0,,,,,,,,Сталь,nm500,0,не указан,,0,р./т,False,150075.0,<0.1т
5020,Лист г/к,,Лист/Рулон,2000.0,,,,8000.0,20.0,,,,,,,,Сталь,nm450,0,не указан,,0,р./т,False,172679.0,<0.1т
5021,Лист г/к,,Лист/Рулон,2200.0,,,,6000.0,20.0,,,,,,,,Сталь,nm500,0,не указан,,0,р./т,False,150075.0,<0.1т
5022,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,22.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,55990.0,
5023,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,16.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5024,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,22.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5025,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,22.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5026,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,22.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5027,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,22.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5028,Лист г/к,,Лист/Рулон,2000.0,,,,8000.0,22.0,,,,,,,,Сталь,17г1с,0,не указан,,0,р./т,False,79990.0,
5029,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,24.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5030,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,25.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5031,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,25.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5032,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,22.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5033,Лист г/к,,Лист/Рулон,1500.0,,,,3000.0,16.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5034,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,16.0,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,105990.0,
5035,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,14.0,,,,,,,,Сталь,nm450,0,не указан,,0,р./т,False,163644.0,<0.1т
5036,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,100.0,,,,,,,,Сталь,12хм,0,не указан,,0,р./т,False,295000.0,
5037,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,10.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,56490.0,
5038,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,10.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5039,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,10.0,,,,,,,,Сталь,nm450,0,не указан,,0,р./т,False,179707.0,<0.1т
5040,Лист г/к,,Лист/Рулон,2000.0,,,,8000.0,10.0,,,,,,,,Сталь,nm450,0,не указан,,0,р./т,False,179707.0,<0.1т
5041,Лист г/к,,Лист/Рулон,1500.0,,,,3000.0,12.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5042,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5043,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,90.0,,,,,,,,Сталь,12хм,0,не указан,,0,р./т,False,295000.0,
5044,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,57490.0,
5045,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,14.0,,,,,,,,Сталь,nm500,0,не указан,,0,р./т,False,150075.0,<0.1т
5046,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,78990.0,
5047,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,109990.0,
5048,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,139990.0,
5049,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,ст35,0,не указан,,0,р./т,False,98990.0,
5050,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,57990.0,
5051,Лист г/к,,Лист/Рулон,1500.0,,,,3000.0,12.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5052,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,57490.0,
5053,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,10.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,57490.0,
5054,Лист г/к,,Лист/Рулон,1500.0,,,,6500.0,10.0,,,,,,,,Сталь,mn13,0,не указан,,0,р./т,False,221490.0,<0.1т
5055,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,80.0,,,,,,,,Сталь,12хм,0,не указан,,0,р./т,False,295000.0,
5056,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5057,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,50.0,,,,,,,,Сталь,12х1мф,0,не указан,,0,р./т,False,309000.0,
5058,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,50.0,,,,,,,,Сталь,12хм,0,не указан,,0,р./т,False,295000.0,
5059,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,60.0,,,,,,,,Сталь,12хм,0,не указан,,0,р./т,False,360000.0,
5060,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,70.0,,,,,,,,Сталь,12хм,0,не указан,,0,р./т,False,324000.0,
5061,Лист г/к,,Лист/Рулон,1500.0,,,,3000.0,10.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,57490.0,
5062,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,58490.0,
5063,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5064,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,58990.0,
5065,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,105990.0,
5066,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,89990.0,
5067,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,129990.0,
5068,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,78990.0,
5069,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,ст35,0,не указан,,0,р./т,False,98990.0,
5070,Лист г/к,,Лист/Рулон,1500.0,,,,3000.0,10.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5071,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,10хснд,0,не указан,,0,р./т,False,112990.0,
5072,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,bs700mck4,0,не указан,,0,р./т,False,150075.0,<0.1т
5073,Лист г/к,,Лист/Рулон,1500.0,,,,3000.0,12.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5074,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,10хснд,0,не указан,,0,р./т,False,115990.0,
5075,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,105990.0,
5076,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,105990.0,
5077,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,14.0,,,,,,,,Сталь,10хснд,0,не указан,,0,р./т,False,115990.0,
5078,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,14.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5079,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,14.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,59990.0,
5080,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,14.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5081,Лист г/к,,Лист/Рулон,1500.0,,,,6500.0,14.0,,,,,,,,Сталь,mn13,0,не указан,,0,р./т,False,221490.0,<0.1т
5082,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Сталь,q690e,0,не указан,,0,р./т,False,150075.0,<0.1т
5083,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Сталь,10хснд,0,не указан,,0,р./т,False,115990.0,
5084,Лист г/к,,Лист/Рулон,1500.0,,,,3000.0,14.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,60990.0,
5085,Лист г/к,,Лист/Рулон,1500.0,,,,3000.0,14.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,55990.0,
5086,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,bs700mck4,0,не указан,,0,р./т,False,150075.0,<0.1т
5087,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,57490.0,
5088,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,57490.0,
5089,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5090,Лист г/к,,Лист/Рулон,1500.0,,,,6000.0,16.0,,,,,,,,Сталь,q690e,0,не указан,,0,р./т,False,150075.0,<0.1т
5091,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,12.0,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,54990.0,
5092,Лист г/к,,Лист/Рулон,2000.0,,,,8000.0,12.0,,,,,,,,Сталь,nm500,0,не указан,,0,р./т,False,175691.0,<0.1т
5093,Лист г/к,,Лист/Рулон,1500.0,,,,6500.0,12.0,,,,,,,,Сталь,mn13,0,не указан,,0,р./т,False,221490.0,<0.1т
5094,Лист г/к,,Лист/Рулон,2000.0,,,,6000.0,12.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,57490.0,
5095,Лист г/к  ГС,,Лист/Рулон,1500.0,,,,6000.0,60.0,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,81590.0,
5096,Лист г/к  НО,,Лист/Рулон,1500.0,,,,6000.0,15.0,,,,,,,,Сталь,12х1мф,0,не указан,,0,р./т,False,295000.0,
5097,Лист г/к  РТ-Т,,Лист/Рулон,,,,1500x5000-5200,,75.0,5000.0,5200.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,155000.0,
5098,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000-1200x4100-4300,,90.0,1000.0,1200.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,150000.0,
5099,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,15.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,145000.0,
5100,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,150000.0,
5101,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,16.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,134000.0,
5102,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,60.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,150000.0,
5103,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,40.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,134000.0,
5104,Лист г/к  РТ-Т,,Лист/Рулон,,,,1500x5300-5500,,70.0,5300.0,5500.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,150000.0,
5105,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,36.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,145000.0,
5106,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,55.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,150000.0,
5107,Лист г/к  РТ-Т,,Лист/Рулон,1250.0,,,,3000.0,4.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,155000.0,
5108,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,35.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,145000.0,
5109,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,6.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,155000.0,
5110,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,34.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,145000.0,
5111,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,32.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,145000.0,
5112,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,18.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,145000.0,
5113,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,20.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,134000.0,
5114,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,6.5,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,175000.0,
5115,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,30.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,134000.0,
5116,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,28.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,145000.0,
5117,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,25.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,134000.0,
5118,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,22.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,145000.0,
5119,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,4.5,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,175000.0,
5120,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,13.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,145000.0,
5121,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000-1200x3600-3800,,130.0,1000.0,1200.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,170000.0,
5122,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000-1200x2300-2400,,140.0,1000.0,1200.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,170000.0,
5123,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,5.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,155000.0,
5124,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000-1200x2300,,150.0,1000.0,1200.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,170000.0,
5125,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000x1500-1800,,200.0,1500.0,1800.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,180000.0,
5126,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000-1200x3600-3800,,120.0,1000.0,1200.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,160000.0,
5127,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000-1200x3400,,110.0,1000.0,1200.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,160000.0,
5128,Лист г/к  РТ-Т,,Лист/Рулон,1250.0,,,,3000.0,3.5,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,175000.0,
5129,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000-1200x4400-4600,,85.0,1000.0,1200.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,155000.0,
5130,Лист г/к  РТ-Т,,Лист/Рулон,,,,1500-1500x2300-3300,,160.0,1500.0,1500.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,170000.0,
5131,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,50.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,134000.0,
5132,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000x1500-2000,,170.0,1500.0,2000.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,180000.0,
5133,Лист г/к  РТ-Т,,Лист/Рулон,,,,1500x4600-4800,,80.0,4600.0,4800.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,150000.0,
5134,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000x1500-2000,,180.0,1500.0,2000.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,180000.0,
5135,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,134000.0,
5136,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,145000.0,
5137,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,8.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,150000.0,
5138,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000x1500-2000,,190.0,1500.0,2000.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,180000.0,
5139,Лист г/к  РТ-Т,,Лист/Рулон,,,,1000-1200x3600-3800,,100.0,1000.0,1200.0,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,150000.0,
5140,Лист г/к  РТ-Т,,Лист/Рулон,1500.0,,,,6000.0,45.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,145000.0,
5141,Лист г/к  РТ-Т,,Лист/Рулон,1250.0,,,,3000.0,3.0,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,155000.0,
5142,Лист г/к  б/н,,Лист/Рулон,1250.0,,,,2500.0,5.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,135500.0,
5143,Лист г/к  б/н,,Лист/Рулон,1250.0,,,,2500.0,5.0,,,,,,,,Нержавеющая сталь,aisi409l,0,не указан,,0,р./т,False,143540.0,
5144,Лист г/к  б/н,,Лист/Рулон,1250.0,,,,2500.0,5.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,150490.0,
5145,Лист г/к  б/н,,Лист/Рулон,1500.0,,,,3000.0,5.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,135500.0,
5146,Лист г/к  б/н,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Нержавеющая сталь,aisi410s,0,не указан,,0,р./т,False,155250.0,
5147,Лист г/к  б/н,,Лист/Рулон,1250.0,,,,2500.0,6.0,,,,,,,,Нержавеющая сталь,aisi409l,0,не указан,,0,р./т,False,150680.0,
5148,Лист г/к  б/н,,Лист/Рулон,1500.0,,,,3000.0,4.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,150490.0,
5149,Лист г/к  б/н,,Лист/Рулон,1500.0,,,,6000.0,4.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,139970.0,
5150,Лист г/к  б/н,,Лист/Рулон,1000.0,,,,2000.0,6.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,154980.0,
5151,Лист г/к  б/н,,Лист/Рулон,1500.0,,,,6000.0,6.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,156600.0,
5152,Лист г/к  б/н,,Лист/Рулон,1500.0,,,,3000.0,6.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,160500.0,
5153,Лист г/к  б/н,,Лист/Рулон,1500.0,,,,3000.0,8.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,165870.0,
5154,Лист г/к  б/н,,Лист/Рулон,1500.0,,,,6000.0,5.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,135500.0,
5155,Лист г/к  б/н,,Лист/Рулон,1250.0,,,,2500.0,4.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,150490.0,
5156,Лист г/к  б/н,,Лист/Рулон,1250.0,,,,2500.0,4.0,,,,,,,,Нержавеющая сталь,aisi409l,0,не указан,,0,р./т,False,143540.0,
5157,Лист г/к  б/н,,Лист/Рулон,1250.0,,,,2500.0,3.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,142250.0,
5158,Лист г/к  б/н,,Лист/Рулон,1500.0,,,,3000.0,3.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,167110.0,
5159,Лист г/к  б/н No1,,Лист/Рулон,1250.0,,,,2500.0,5.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,152747.0,<0.1т
5160,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,6000.0,6.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,158949.0,<0.1т
5161,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,3000.0,5.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,162593.0,<0.1т
5162,Лист г/к  б/н No1,,Лист/Рулон,1250.0,,,,2500.0,6.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,152747.0,<0.1т
5163,Лист г/к  б/н No1,,Лист/Рулон,1250.0,,,,2500.0,4.0,,,,,,,,Нержавеющая сталь,aisi409l,0,не указан,,0,р./т,False,145693.0,<0.1т
5164,Лист г/к  б/н No1,,Лист/Рулон,1250.0,,,,2500.0,4.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,152747.0,<0.1т
5165,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,3000.0,3.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,169617.0,<0.1т
5166,Лист г/к  б/н No1,,Лист/Рулон,1250.0,,,,2500.0,4.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,142070.0,<0.1т
5167,Лист г/к  б/н No1,,Лист/Рулон,1000.0,,,,2000.0,4.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,152747.0,<0.1т
5168,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,3000.0,6.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,162908.0,<0.1т
5169,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,3000.0,4.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,152747.0,<0.1т
